audit_id,audit_round,audit_status,ticker,company,company_en,company_cn,exchange,country,region,listing_market,priority,segment_id,segment,identity_listing_check,business_description_check,segment_assignment_check,market_data_check,listing_refresh_flag,evidence_label_now,source_hierarchy,first_audit_action,source_hint,open_note
C107,Round 1 - source-pack audit before analyst use,Needs source check,FORM,FormFactor,FormFactor,,NASDAQ,United States,North America,美股,Core,process_control_test,Process Control / Test / Metrology,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C108,Round 1 - source-pack audit before analyst use,Needs source check,NVMI,Nova,Nova,,NASDAQ / TASE,Israel,EMEA,美股,Core,process_control_test,Process Control / Test / Metrology,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C109,Round 1 - source-pack audit before analyst use,Needs source check,CAMT,Camtek,Camtek,,NASDAQ / TASE,Israel,EMEA,美股,Core,process_control_test,Process Control / Test / Metrology,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C110,Round 2 - classification and business-description audit,Needs source check,AEIS,Advanced Energy Industries,Advanced Energy Industries,,NASDAQ,United States,North America,美股,Important,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C111,Round 1 - source-pack audit before analyst use,Needs source check,MKSI,MKS Instruments,MKS Instruments,,NASDAQ,United States,North America,美股,Core,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C112,Round 3 - universe hygiene / listing-status audit,Needs source check,ICHR,Ichor Holdings,Ichor Holdings,,NASDAQ,United States,North America,美股,Watchlist,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,medium - watchlist identity and liquidity should be checked,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C113,Round 3 - universe hygiene / listing-status audit,Needs source check,UCTT,Ultra Clean Holdings,Ultra Clean Holdings,,NASDAQ,United States,North America,美股,Watchlist,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,medium - watchlist identity and liquidity should be checked,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C114,Round 1 - source-pack audit before analyst use,Needs source check,4063.T,Shin-Etsu Chemical,Shin-Etsu Chemical,,TSE,Japan,Asia,日股,Core,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C115,Round 1 - source-pack audit before analyst use,Needs source check,3436.T,SUMCO,SUMCO,,TSE,Japan,Asia,日股,Core,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C116,Round 1 - source-pack audit before analyst use,Needs source check,6488.TWO,GlobalWafers,GlobalWafers,,TPEx,Taiwan,Asia,台股,Core,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C117,Round 1 - source-pack audit before analyst use,Needs source check,WAF.DE,Siltronic,Siltronic,,Xetra,Germany,Europe,欧股,Core,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
